"bid","beer_name","beer_abv","beer_ibu","beer_slug","beer_style","rating_score","rating_count","auth_rating"
"863717","Iku-Turso","9","100","hiisi-iku-turso","Stout - American Imperial / Double","3.74943","1759",
"877148","Keito","4,5","28","hiisi-keito","Lager - Pale","3.20927","1817",
"656443","E.S.P.A.","4,5","0","bryggeri-helsinki-e-s-p-a","Pale Ale - English","3.1259","1251",
"179084","Tomte","6,4","0","slottskallans-bryggeri-tomte","Strong Ale - English","3.16897","290",
"625324","K?yli?nj?rvi Scotch Ale","8,2","23","ukonmalja-koylionjarvi-scotch-ale","Scotch Ale / Wee Heavy","0","1",
"33495","Premium","4,8","0","birra-forst-premium","Lager - Helles","2.97204","9621",
"623331","Karjala Maltti Spesiaalier?","4,5","0","hartwall-karjala-maltti-spesiaaliera","Lager - Pale","2.38823","718",
"516493","Knock Knock Ned's India Pale Ale","6,5","55","mcgargles-knock-knock-ned-s-india-pale-ale","IPA - English","3.42465","5332",
"34067","March Of The Penguins","4,9","0","williams-brothers-brewing-co-march-of-the-penguins","Stout - Other","3.64975","5182",
"779888","Leimaus","6,2","65","hiisi-leimaus","Spiced / Herbed Beer","3.29326","1566",
"736682","Nikolai BMC Irish Red Ale","4,6","22","sinebrychoff-nikolai-bmc-irish-red-ale","Red Ale - Irish","2.97942","2357",
"794940","Emmer IPA","6,2","77","malmgardin-panimo-emmer-ipa","IPA - American","3.48615","5143",
"842937","Two Bad!","8","70","maistila-two-bad","IPA - Belgian","3.27273","55",
"708838","Magic Stone Dog","5","40","brewdog-magic-stone-dog","Saison / Farmhouse Ale","3.43195","5907",
"825456","Kaksi Kotia Choco-Cherry 7.5%","7,5","0","hiisi-kaksi-kotia-choco-cherry-7-5","Fruit Beer","3.51316","38",
"818265","Garage Hard Lemonade","4,6","0","sinebrychoff-garage-hard-lemonade","Malt Liquor ","0","0",
"646089","West Coast Session IPA","4,5","50","stadin-panimo-stadin-west-coast-session-ipa","IPA - Session / India Session Ale","3.33139","1929",
"6687","Victory at Sea","10","60","ballast-point-brewing-company-victory-at-sea","Porter - Imperial / Double","4.07927","146864",
"1071","Censored Rich Copper Ale (aka The Kronik)","6,75","35","lagunitas-brewing-company-censored-rich-copper-ale-aka-the-kronik","Red Ale - American Amber / Red","3.60581","56289",
"755462","West Coast Double IPA","7,5","80","stadin-panimo-west-coast-double-ipa","IPA - Imperial / Double","3.61463","205",
"630918","Alpha POP","4,5","30","brewdog-alpha-pop","Rye Beer","3.45747","6014",
"755394","Golden Ale","4,5","47","maku-brewing-golden-ale","Golden Ale","3.15671","2192",
"818683","Otto Greippi Lonkero","4,7","0","hartwall-otto-greippi-lonkero","Other","0","0",
"256403","Smoked Porter (2012)","6,5","0","alaskan-brewing-co-smoked-porter-2012","Smoked Beer","3.92915","3871",
"821","Stone IPA","6,9","71","stone-brewing-stone-ipa","IPA - American","3.83056","287121",
"4680","Trappist Westvleteren 12","10,2","38","brouwerij-de-sint-sixtusabdij-van-westvleteren-trappist-westvleteren-12","Belgian Quad","4.56485","81429",
"9087","Gouden Carolus Classic","8,5","25","brouwerij-het-anker-gouden-carolus-classic","Belgian Strong Dark Ale","3.7904","46796",
"17810","Salitos Cerveza","4,7","0","mbg-international-premium-brands-salitos-cerveza","Lager - Pale","2.64769","3697",
"755401","Oktopekka","5,3","0","panimo-tislaamo-teerenpeli-oktopekka","M?rzen","3.09615","130",
"822077","Notkea NIPA","6,6","0","panimo-tislaamo-teerenpeli-notkea-nipa","IPA - American","3.43475","2636",
"399081","Prykmestar Savu","5,5","0","vakka-suomen-panimo-osakeyhtio-prykmestar-savu","Smoked Beer","3.35123","568",
"755399","Tuff!","6,2","77","hiisi-tuff","IPA - American","3.44893","328",
"11088","Gauloise Brune","8,1","0","brasserie-du-bocq-gauloise-brune","Belgian Strong Dark Ale","3.5138","4745",
"14490","Red Kite Ale","4,2","0","black-isle-red-kite-ale","Red Ale - American Amber / Red","3.42221","8501",
"5707","Hardcore IPA","9,2","150","brewdog-hardcore-ipa","IPA - Imperial / Double","3.92217","69665",
"671231","Ruukin Juhla","4,3","0","rekolan-panimo-ruukin-juhla","Specialty Grain","2.98444","482",
"446862","Desperados Verde","4,7","0","brasserie-fischer-desperados-verde","Lager - Pale","2.92973","8564",
"24231","Dragon Stout","7,5","0","desnoes-and-geddes-dragon-stout","Stout - Other","3.31564","12234",
"42347","London Lager","4,5","4","meantime-brewing-company-london-lager","Lager - Pale","3.28709","16838",
"17377","Kingfisher Premium Lager","4,8","20","united-breweries-india-kingfisher-premium-lager","Lager - North American Adjunct","2.9578","70611",
"12332","London Pale Ale","4,3","0","meantime-brewing-company-london-pale-ale","Pale Ale - English","3.38537","38448",
"8899","Schiehallion","4,8","0","harviestoun-brewery-schiehallion","Lager - Pale","3.4673","16437",
"349343","Ola Dubh 21 Year Special Reserve","10,5","40","harviestoun-brewery-ola-dubh-21-year-special-reserve","Porter - Imperial / Double","4.15242","4345",
"6870","Beck's","4,9","21","brauerei-beck-beck-s","Pilsner - German","2.93899","101820",
"67679","Crafty Dan 13 Guns","5,5","43","thwaites-brewery-crafty-dan-13-guns","IPA - American","3.62821","20848",
"332169","London Pilsner","4,6","11","portobello-brewery-london-pilsner","Pilsner - Other","3.22994","6145",
"726167","Pale Ale","4,1","0","truman-s-brewery-pale-ale","Pale Ale - English","3.27742","2681",
"5964","Ayinger Oktober Fest-M?rzen","5,8","25","ayinger-privatbrauerei-ayinger-oktober-fest-marzen","M?rzen","3.82027","55589",
"626764","Asian Pale Ale","4,5","10","nogne-o-asian-pale-ale","Spiced / Herbed Beer","3.50245","14770",
"736609","Nikolai BMC California Steam Beer","4,7","18","sinebrychoff-nikolai-bmc-california-steam-beer","California Common","2.90218","2525",
"1175588","Brewmasters Collection Irish Red Ale","4,6","0","carlsberg-group-brewmasters-collection-irish-red-ale","Red Ale - Irish","2.98578","791",
"756679","Lutakko Liekeiss?","6,2","65","hiisi-lutakko-liekeissa","Pale Ale - American","3.41641","320",
"174531","Double Joker IPA","8,3","65","williams-brothers-brewing-co-double-joker-ipa","IPA - Imperial / Double","3.66656","3104",
"123276","Alexander","5,2","17","a-le-coq-alexander","Lager - Pale","2.79064","2024",
"344153","Imperial Gold","4,8","22","a-le-coq-imperial-gold","Lager - Pale","2.87859","1044",
"787449","Pumpkin Ale","6","0","stallhagen-pumpkin-ale","Pumpkin / Yam Beer","2.9765","798",
"794610","Hiili","4,5","15","olvi-olvi-hiili","Lager - Dark","2.6997","820",
"748060","South Pacific Pale Ale","4,5","30","stadin-panimo-south-pacific-pale-ale","Pale Ale - American","3.33026","950",
"3018","Master Brew Kentish Ale","4","0","shepherd-neame-master-brew-kentish-ale","English Bitter","3.18256","8448",
"151987","Sven Tuuva","3,5","0","olvi-sven-tuuva","Lager - Pale","2.40291","206",
"813890","Walesin Tiikeri","4,5","45","koskipanimo-walesin-tiikeri","English Bitter","3.17766","235",
"713866","Speyside Oak Aged Blonde Ale","6,5","25","belhaven-brewery-speyside-oak-aged-blonde-ale","Blonde Ale","3.57218","6234",
"807246","Proto #6 Oatmeal Stout","5,5","0","malmgardin-panimo-proto-6-oatmeal-stout","Stout - Oatmeal","3.31104","471",
"52492","Brown Ale","4,5","25","nogne-o-brown-ale","Brown Ale - English","3.51317","8582",
"18900","Plevnan Petolintu","5,9","0","koskipanimo-plevnan-petolintu","Pilsner - Other","3.29065","861",
"665369","Kujan IPA","5,6","60","stadin-panimo-kujan-ipa","IPA - American","3.54","175",
"40422","Classic Collection - India Pale Ale","6,1","0","shepherd-neame-classic-collection-india-pale-ale","IPA - English","3.38291","18005",
"496573","M?rk?","7","0","koskipanimo-morko","IPA - Imperial / Double","3.49533","643",
"183789","Chimay Sp?ciale Cent Cinquante","10","0","bieres-de-chimay-abbaye-notre-dame-de-scourmont-chimay-speciale-cent-cinquante","Belgian Strong Golden Ale","4.09319","4821",
"5180","Hop Stoopid","8","102","lagunitas-brewing-company-hop-stoopid","IPA - Imperial / Double","3.96155","130091",
"296924","Luomuleevi","4,5","0","panimo-tislaamo-teerenpeli-luomuleevi","Lager - Pale","2.9968","1407",
"719819","Ritari Pyh?n Johanneksen Hospitaaliritarikunta","4,5","0","nokian-panimo-ritari-pyhan-johanneksen-hospitaaliritarikunta","Pilsner - Other","2.51429","70",
"18892","Laitilan Imperiaali Stout","9,2","82","laitilan-wirvoitusjuomatehdas-laitilan-imperiaali-stout","Stout - American Imperial / Double","3.64288","1489",
"92697","Python IPA","6","0","little-valley-brewery-python-ipa","IPA - English","3.27766","4112",
"777071","Investor IPA","6,9","70","sori-brewing-investor-ipa","IPA - American","3.66004","5408",
"168621","Rainbow Tumma Lager","4","0","olvi-rainbow-tumma-lager","Lager - Euro Dark","2.31086","152",
"658743","RuisReiska","4,7","0","panimo-tislaamo-teerenpeli-ruisreiska","Rye Beer","3.04034","725",
"703785","Elysia Saison","5,8","0","ukonmalja-elysia-saison","Saison / Farmhouse Ale","0","2",
"455321","Ragnar?k Milk Stout","4,5","0","ukonmalja-ragnarok-milk-stout","Stout - Milk / Sweet","0","5",
"771151","Ktooninen Magma Mango-Chili Triple IPA","10,4","178","ukonmalja-ktooninen-magma-mango-chili-triple-ipa","IPA - Triple","0","2",
"769420","U-Boat","8,4","50","brewdog-u-boat","Smoked Beer","3.8318","5831",
"67076","Grafenwalder Pils","4,9","0","frankfurter-brauhaus-grafenwalder-pils","Pilsner - German","2.41812","4134",
"412225","Sihteeri Blond","4,1","0","ruosniemen-panimo-sihteeri-blond","Blonde Ale - Belgian Blonde / Golden","3.06246","1705",
"34575","Against The Grain","4,5","0","wold-top-brewery-against-the-grain","Gluten-Free","3.06624","3540",
"688468","TopHop","4,7","41","hornbeer-tophop","IPA - Session / India Session Ale","3.56427","2898",
"456699","Jack Brand Dry Hopped Lager","4,2","0","adnams-jack-brand-dry-hopped-lager","Lager - Pale","3.34584","13838",
"535642","Kyytt?","5,3","30","hiisi-kyytto","Stout - Milk / Sweet","3.44714","2171",
"544547","Double Hop Monster IPA","7,2","65","greene-king-double-hop-monster-ipa","IPA - Imperial / Double","3.4257","12503",
"42128","Curmudgeon Old Ale","9,8","50","founders-brewing-co-curmudgeon-old-ale","Old Ale","3.84012","74337",
"321090","Twin Peaks","5","0","thornbridge-brewery-twin-peaks","Pale Ale - American","3.62799","4053",
"617743","Kievari Ameriikan Ale","4,7","35","laitilan-wirvoitusjuomatehdas-kievari-ameriikan-ale","Pale Ale - American","3.03079","1640",
"21190","Erdinger Kristall","5,3","11","erdinger-weissbrau-erdinger-kristall","Kristallweizen ","3.38357","14884",
"7489","Sch?fferhofer Weizen","5","14","binding-brauerei-schofferhofer-weizen","Hefeweizen","3.52476","47135",
"1589","Radeberger Pilsner","4,8","33","radeberger-gruppe-radeberger-pilsner","Pilsner - German","3.20827","61125",
"25914","L?wenbr?u Original","5,2","19","spaten-franziskaner-lowenbrau-gruppe-lowenbrau-original","Lager - Helles","3.16965","38630",
"10703","Warsteiner Premium Verum / German Pilsener","4,8","27","warsteiner-warsteiner-premium-verum-german-pilsener","Pilsner - German","3.23162","135835",
"18567","Astra Rotlicht","6","0","holsten-brauerei-astra-rotlicht","Lager - Helles","3.15616","6066",
"5427","Pale 31","4,9","38","firestone-walker-brewing-company-pale-31","Pale Ale - American","3.59782","64701",
"91978","Brauhaus Dunkel","0","0","brauhaus-mitte-brauhaus-dunkel","Lager - Dunkel Munich","3.22711","142",
"300367","Zwickel","6","0","brauhaus-mitte-zwickel","Kellerbier / Zwickelbier","3.43878","49",
"40151","Schneider Weisse Meine helle Weisse (TAP1)","5,2","14","schneider-weisse-g-schneider-and-sohn-schneider-weisse-meine-helle-weisse-tap1","Hefeweizen","3.66896","11380",
"30056","Berliner Kindl Jubil?ums Pilsener","5,1","27","berliner-kindl-schultheiss-brauerei-radeberger-gruppe-berliner-kindl-jubilaums-pilsener","Pilsner - German","3.09945","12138",
"13647","Gaffel K?lsch","4,8","0","privatbrauerei-gaffel-becker-gaffel-kolsch","K?lsch","3.34073","38415",
"579990","Krombacher Hell / Premium Lager","5","0","krombacher-gruppe-krombacher-hell-premium-lager","Lager - Helles","3.22009","3929",
"38001","Hofbr?u Original","5,2","0","staatliches-hofbrauhaus-munchen-hofbrau-original","Lager - Helles","3.5472","95044",
"745853","C?su Premium","5,2","25","cesu-alus-cesu-premium","Lager - Pale","2.79884","2421",
"437087","CXX XV","4,5","0","olvi-cxx-xv","Lager - Pale","2.4815","554",
"64834","Sleepy Bulldog Summer Pale Ale","5","31","gotlands-bryggeri-sleepy-bulldog-summer-pale-ale","Pale Ale - English","3.50252","9120",
"288614","Nobelaner Saksalainen III Olut","4,5","0","lidl-suomi-nobelaner-saksalainen-iii-olut","Lager - Euro","2.22287","1023",
"1456","Centennial IPA","7,2","65","founders-brewing-co-centennial-ipa","IPA - American","3.79812","199538",
"725160","Mississippi Beer (5%)","5","35","laitilan-wirvoitusjuomatehdas-mississippi-beer-5-version","California Common","3.25133","2062",
"162217","Drunken Sailor","6,4","58","crew-republic-drunken-sailor","IPA - American","3.69941","17153",
"211224","Nor'hop","4,1","30","moor-beer-company-nor-hop","Pale Ale - American","3.68587","9169",
"310170","Piirimyyj?","5,7","78","ruosniemen-panimo-piirimyyja","Pale Ale - American","3.37532","1155",
"6797","Tuborg Gr?n","4,6","18","carlsberg-group-tuborg-gron","Pilsner - Other","2.79552","56206",
"447705","Battersea Rye","4,5","0","sambrook-s-brewery-battersea-rye","Rye Beer","3.40279","3351",
"703225","Hupi","5,7","30","hiisi-hupi","Pale Wheat Ale - American","0","8",
"24095","Hacker-Pschorr M?nchner Kellerbier - Anno 1417","5,5","15","hacker-pschorr-hacker-pschorr-munchner-kellerbier-anno-1417","Kellerbier / Zwickelbier","3.58861","17306",
"6344","Singha","5","20","boon-rawd-brewery-singha","Lager - Pale","3.02553","110318",
"28346","Stout","4,5","0","titanic-brewery-stout","Stout - Other","3.58661","4171",
"162351","Urho","4,6","0","hartwall-urho","Lager - Euro","2.42826","568",
"5374","Kellerweis","4,8","15","sierra-nevada-brewing-co-kellerweis","Hefeweizen","3.56103","81235",
"710141","Proto #5","5,7","25","malmgardin-panimo-proto-5","Saison / Farmhouse Ale","3.4323","517",
"303937","1000 EBC","14","0","stronzo-brewing-1000-ebc","Stout - American Imperial / Double","3.65144","312",
"562695","Farmhouse IPA","6","75","lervig-farmhouse-ipa","Sour - Farmhouse IPA","3.71241","9363",
"727137","Lumooja","4,3","0","hiisi-lumooja","Witbier","2.97143","35",
"290412","Yardbird Pale Ale","4","10","greene-king-yardbird-pale-ale","Pale Ale - American","3.22335","11294",
"851539","Weissbier Naturtr?b Premium / Hefe Wei?bier Hell","4,9","0","privatbrauerei-m-c-wieninger-weissbier-naturtrub-premium-hefe-weissbier-hell","Hefeweizen","3.53186","3139",
"636419","Sepp?l? Best Bitter","4,5","25","hiisi-seppala-best-bitter","English Bitter","3.17647","17",
"678997","Organic Summer Honey","5","0","stallhagen-organic-summer-honey","Lager - Pale","2.98188","276",
"628073","Kauppa IPA","4,7","55","pyynikin-kasityolaispanimo-kauppa-ipa","IPA - English","3.10732","2474",
"11982","Schneider Weisse Original (TAP7)","5,4","14","weisses-brauhaus-g-schneider-sohn-schneider-weisse-original-tap7","Hefeweizen","3.72292","62831",
"629810","Pale Trail","4,7","45","gypsy-inc-pale-trail","Pale Ale - American","3.5695","3698",
"665737","Synnyimme L?htem??n - Teatteri Eurooppa Nelj? 25 V.","4,5","0","hiisi-synnyimme-lahtemaan-teatteri-eurooppa-nelja-25-v","Pale Ale - American","3.27239","67",
"689942","Black Tide","6,4","70","hopping-brewsters-beer-company-black-tide","IPA - Black / Cascadian Dark Ale","3.4333","491",
"491070","Classic American IPA","7,1","0","napa-smith-brewery-classic-american-ipa","IPA - American","3.38235","255",
"597020","Savo American Ale","5,6","45","iso-kallan-panimo-savo-american-ale","Red Ale - American Amber / Red","3.29608","613",
"507702","American Lager","4,5","35","stadin-panimo-american-lager","Lager - American Light","3.41589","2675",
"480129","Imperialistisika IPA","7,75","0","hatebrew-imperialistisika-ipa","IPA - American","3.03623","69",
"703743","Hello My Name Is P?ivi","8,2","70","brewdog-hello-my-name-is-paivi","IPA - Imperial / Double","3.86977","2724",
"1633","Spaten M?nchen / M?nchner Hell / Premium Lager","5,2","21","spaten-franziskaner-lowenbrau-gruppe-spaten-munchen-munchner-hell-premium-lager","Lager - Helles","3.36214","64282",
"19611","1845","6,3","0","fuller-smith-turner-1845","Strong Ale - English","3.65148","14513",
"19036","Mufloni Muflonator","6,5","0","panimoravintola-beer-hunter-s-mufloni-muflonator","Doppelbock ","3.21261","1511",
"36834","All Day IPA","4,7","42","founders-brewing-co-all-day-ipa","IPA - Session / India Session Ale","3.74893","344484",
"683070","Seelanti NPA","4,7","0","panimoravintola-plevna-seelanti-npa","Pale Ale - New Zealand","3.15112","268",
"688473","Hukka","5,3","40","hiisi-hukka","Pale Ale - American","3.31207","145",
"43739","Lehtori","4,7","0","panimoravintola-koulu-lehtori","Lager - Pale","3.0495","505",
"203200","Maisteri","5,5","0","panimoravintola-koulu-maisteri","Schwarzbier","3.29132","605",
"5932","Murphy's Irish Stout","4","34","heineken-brewery-ireland-murphy-s-irish-stout","Stout - Irish Dry","3.51055","99637",
"7420","Erdinger Wei?bier / Hefe-Weizen","5,3","0","erdinger-weissbrau-erdinger-weissbier-hefe-weizen","Hefeweizen","3.69418","156220",
"18903","Huvila Pale Ale","4,2","45","malmgardin-panimo-huvila-pale-ale","Pale Ale - English","3.30162","1235",
"9346","Porter","6,5","45","founders-brewing-co-porter","Porter - American","3.89591","142838",
"600564","Olutmestarin Vehn?","5,8","0","sinebrychoff-olutmestarin-vehna","Hefeweizen","3.20186","322",
"628623","IPA Is Dead Kohatu","7,2","70","brewdog-ipa-is-dead-kohatu","IPA - American","3.49313","4515",
"630699","IPA Is Dead Amarillo (7.2%)","7,2","70","brewdog-ipa-is-dead-amarillo-7-2","IPA - American","3.75257","4284",
"664764","Palokka Suvisavu","5,7","0","hiisi-palokka-suvisavu","Saison / Farmhouse Ale","3.29808","52",
"20464","Andechser Weissbier Hell","5,5","0","klosterbrauerei-andechs-andechser-weissbier-hell","Hefeweizen","3.79529","14054",
"199781","Heelch O' Hops","8,7","100","anderson-valley-brewing-company-heelch-o-hops","IPA - Imperial / Double","3.74088","33074",
"668377","West Coast Imperial Stout","8","0","stadin-panimo-west-coast-imperial-stout","Stout - American","3.60034","147",
"39534","Karhu A (IV A)","5,4","17","sinebrychoff-karhu-a-iv-a","Lager - Pale","2.78552","6158",
"628621","IPA Is Dead Comet","7,2","70","brewdog-ipa-is-dead-comet","IPA - American","3.69588","4513",
"249476","?ret Runt","4,5","0","nokian-panimo-aret-runt","Lager - Euro Dark","3.00946","1981",
"1025429","Nikolai Vaalea Lager Luomu","4,7","0","sinebrychoff-nikolai-vaalea-lager-luomu","Lager - Pale","2.44878","698",
"110251","Bombay 106","7","72","the-durham-brewery-bombay-106","IPA - English","3.54659","703",
"624797","Lutakko Offroad","5,7","56","hiisi-lutakko-offroad","Pale Ale - American","3.46226","53",
"356406","Savuruis Portteri","6,5","0","stadin-panimo-savuruis-portteri","Smoked Beer","3.20978","982",
"30617","Pitch Black IPA","6,5","65","widmer-brothers-brewing-pitch-black-ipa","IPA - Black / Cascadian Dark Ale","3.63953","10426",
"704794","Garden of Eden","6,4","69","to-ol-garden-of-eden","IPA - American","3.71827","21746",
"621189","Chill Pils Orange","4,7","30","mikkeller-chill-pils-orange","Pilsner - Other","3.54678","2640",
"37596","Ayinger Fr?hlingsbier","5,5","0","brauerei-aying-ayinger-fruhlingsbier","Kellerbier / Zwickelbier","3.3102","1765",
"368","La Trappe Dubbel","7","22","bierbrouwerij-de-koningshoeven-la-trappe-dubbel","Belgian Dubbel","3.69937","62459",
"39201","Premium Export","5,2","0","a-le-coq-premium-export","Lager - Pale","2.57745","2605",
"2014","Elephant","7,2","0","carlsberg-group-elephant","Lager - Euro Strong","3.09376","28785",
"45947","Vauhtiveikko","5,3","0","panimo-tislaamo-teerenpeli-vauhtiveikko","Hefeweizen","3.42057","1237",
"621231","Proto #4","6,9","0","malmgardin-panimo-proto-4","IPA - American","3.59889","316",
"615137","Kuohu Valioluokka Pale Ale IV (5.5%)","5,5","70","mallaskoski-brewery-kuohu-valioluokka-pale-ale-iv-5-5","Pale Ale - American","2.93216","398",
"7747","Tiger","5","18","heineken-asia-pacific-tiger","Lager - Pale","2.93881","93344",
"38362","Amigos Tequila Beer","5,1","0","global-brands-ltd-amigos-tequila-beer","Lager - Pale","2.83582","2645",
"627400","P??si?isolut","4,2","0","pyynikin-kasityolaispanimo-paasiaisolut","Stout - Other","3.16243","177",
"623543","Kes?hessu Mild Ale","3,8","0","panimo-tislaamo-teerenpeli-kesahessu-mild-ale","Blonde Ale","2.84641","529",
"1560","Old Hooky","4,6","0","hook-norton-brewery-old-hooky","English Bitter","3.4226","6854",
"22286","Honey Dew","5","35","fuller-smith-and-turner-honey-dew","Golden Ale","3.35513","32882",
"525867","Pyy","7","0","lammin-sahti-oy-pyy","Strong Ale - English","3.20066","152",
"797","Cream Stout","6,5","0","st-peter-s-brewery-co-cream-stout","Stout - Milk / Sweet","3.64129","28661",
"11028","Poleeko Pale Ale","5","30","anderson-valley-brewing-company-poleeko-pale-ale","Pale Ale - American","3.36753","16808",
"227627","Autumnal Mol? Stout","5,8","0","ska-brewing-autumnal-mole-stout","Stout - Other","3.59274","12656",
"11069","Darwin's Origin","4,3","0","salopian-brewery-darwin-s-origin","English Bitter","3.59713","3611",
"635005","Humulus Lupus","9","88","hiisi-humulus-lupus","IPA - Imperial / Double","3.71427","2245",
"273877","Postri?insk? Jeden?ctka","4,7","0","pivovar-nymburk-postrizinske-jedenactka","Pilsner - Czech","3.03562","1488",
"527956","Pajari Porter","4,6","0","kiteen-panimo-pajari-porter","Porter - Other","2.89881","42",
"452469","Simo Vehn?olut","4,5","0","pyynikin-kasityolaispanimo-simo-vehnaolut","Hefeweizen","3.05963","587",
"579511","Emmer Tripel","8,3","0","malmgardin-panimo-emmer-tripel","Belgian Tripel","3.47579","2210",
"579415","Senaattori","7,5","0","bryggeri-helsinki-senaattori","Doppelbock ","3.3301","206",
"28320","Thornbridge Hall Bracia","10","50","thornbridge-brewery-thornbridge-hall-bracia","Strong Ale - English","4.00277","5785",
"130880","Wild Turkey Bourbon Barrel Stout","6,9","14","anderson-valley-brewing-company-wild-turkey-bourbon-barrel-stout","Stout - Oatmeal","3.88166","76735",
"8821","Barney Flats Oatmeal Stout","5,8","15","anderson-valley-brewing-company-barney-flats-oatmeal-stout","Stout - Oatmeal","3.61977","57221",
"8304","Tuborg Classic","4,6","0","carlsberg-group-tuborg-classic","Lager - Vienna","3.01715","19251",
"536749","Pajari IPA","4,6","0","kiteen-panimo-pajari-ipa","IPA - English","2.36842","57",
"579526","Double Oat Malt Stout","6,8","0","stadin-panimo-double-oat-malt-stout","Stout - Imperial Oatmeal","3.52995","217",
"524771","Punchline Chipotle and Chocolate Porter","5,4","0","magic-rock-brewing-punchline-chipotle-and-chocolate-porter","Porter - Other","3.74083","2290",
"567647","Sessions: Sofa King Pale","4,7","47","to-ol-sessions-sofa-king-pale","Pale Ale - American","3.59063","8195",
"586774","Sessions: Cloud 9 Wit","4,6","0","to-ol-sessions-cloud-9-wit","Witbier","3.49191","9551",
"393832","Saison","4,6","45","brouwerij-emelisse-saison","Saison / Farmhouse Ale","3.30252","3037",
"576810","Palokka Savu-Ukko","4,5","0","hiisi-palokka-savu-ukko","Smoked Beer","0","7",
"16962","Freaky","3,8","0","brouwerij-alvinne-freaky","English Bitter","2.87935","201",
"421850","Mufloni IPA","4,5","46","panimoravintola-beer-hunter-s-mufloni-ipa","IPA - Session / India Session Ale","3.28684","3122",
"449","Old Engine Oil","6","40","harviestoun-brewery-old-engine-oil","Porter - Other","3.7978","39125",
"497752","Mikkel Sarbo","6,2","0","mikkeller-mikkel-sarbo","Spiced / Herbed Beer","3.63636","253",
"586793","Sessions: Hop Love Pils","4,5","43","to-ol-sessions-hop-love-pils","Pilsner - Other","3.59751","5520",
"214900","Red IPA","6,5","55","brouwerij-emelisse-red-ipa","IPA - American","3.4065","508",
"120836","Wheat Is The New Hops","6","0","mikkeller-wheat-is-the-new-hops","IPA - American","3.79827","15869",
"33042","Karjala Terva","4,6","0","hartwall-karjala-terva","Lager - Euro","2.59009","111",
"484278","Cafe Viking 25th Anniversary","6,6","0","mikkeller-cafe-viking-25th-anniversary","Pale Ale - American","3.87984","672",
"473086","Clown King","12","85","brewdog-clown-king","Barleywine - American","3.894","3585",
"10413","I Beat yoU","9,75","0","mikkeller-i-beat-you","IPA - Imperial / Double","3.89381","8932",
"586158","Altbier","5,3","0","koskipanimo-altbier","Altbier","3.3125","12",
"124451","Fyr & Flamme","6,5","66","haandbryggeriet-fyr-and-flamme","IPA - American","3.80882","16176",
"339370","Adlerk?nig Das Echte Dunkel","4,7","0","der-hirschbrau-hoss-adlerkonig-das-echte-dunkel","Lager - Dunkel Munich","3.09402","936",
"840857","Smugglers Vintage Ale","6","0","st-austell-brewery-smugglers-vintage-ale","Old Ale","3.62683","1500",
"25508","Premium","4,5","13","a-le-coq-premium","Lager - Pale","2.64413","7202",
"582132","Smoked Rye IPA","6,2","55","brouwerij-emelisse-smoked-rye-ipa","Rye IPA","3.61859","6257",
"570053","Marsalkka Double IPA","8","0","saimaan-juomatehdas-marsalkka-double-ipa","IPA - Imperial / Double","3.38412","274",
"149153","Lapin Kulta Arctic Malt Dark Lager","4,6","16","hartwall-lapin-kulta-arctic-malt-dark-lager","Lager - Euro Dark","2.66964","1319",
"18889","Plevnan Stout","7","0","koskipanimo-plevnan-stout","Stout - Other","3.54237","1121",
"82332","Mufloni ?k?pukki","9","0","panimoravintola-beer-hunter-s-mufloni-akapukki","Stout - American Imperial / Double","3.73077","26",
"108057","Mufloni Talvi-Pukki","4,5","0","panimoravintola-beer-hunter-s-mufloni-talvi-pukki","IPA - American","0","6",
"8648","?ubr","6","16","kompania-piwowarska-zubr","Lager - Euro","2.92384","12799",
"4010","Stella Artois","5","24","stella-artois-stella-artois","Lager - Euro","3.26086","366027",
"18898","Huvila ESB","5,2","0","malmgardin-panimo-huvila-esb","Extra Special / Strong Bitter","3.36342","1274",
"377505","Altstadt Helsinki","5","37","bryggeri-helsinki-altstadt-helsinki","Altbier","3.22464","207",
"11731","Imperial Russian Stout","11","90","brouwerij-emelisse-imperial-russian-stout","Stout - Russian Imperial","3.92721","10750",
"98043","Plevnan Pispalan Portteri","5","0","koskipanimo-plevnan-pispalan-portteri","Porter - Other","3.3053","217",
"30711","Lucky Jack","4,7","45","lervig-lucky-jack","Pale Ale - American","3.54751","27956",
"3558","Brooklyn Lager","5,2","33","brooklyn-brewery-brooklyn-lager","Lager - Vienna","3.4952","211251",
"4509","IPA","6,2","46","lagunitas-brewing-company-ipa","IPA - American","3.79698","424580",
"5771","Maximus","8,2","72","lagunitas-brewing-company-maximus","IPA - Imperial / Double","3.92231","143881",
"579813","Hello My Name Is Vladimir","8,2","70","brewdog-hello-my-name-is-vladimir","IPA - Imperial / Double","3.99861","3585",
"589492","L?ski Majava","9","0","hiisi-laski-majava","Belgian Quad","0","6",
"5991","Carlsberg","5","8","carlsberg-group-carlsberg","Lager - Euro","2.98009","148920",
"493827","Thor Bock","6,5","0","suomenlinnan-panimo-thor-bock","Bock","3.257","250",
"536488","Vahtimestari Vaniljaportteri","6,1","0","ruosniemen-panimo-vahtimestari-vaniljaportteri","Porter - Other","3.26391","791",
"222979","Gambrinus Origin?l 10","4,3","0","plzensky-prazdroj-gambrinus-original-10","Pilsner - Czech","3.08978","13473",
